pattern_id,importance_score
ERICKSON_ANALOGY_TRUISM,0.00114374240987073
ERICKSON_DIRECTING_ATTENTION,0.00114112235557673
ERICKSON_RESISTANCE_UTILIZATION,0.0011407935686891242
ERICKSON_REFRAMING_RESISTANCE,0.0011407926611724695
ERICKSON_UTILIZATION_ACCEPTANCE,0.0011402679038679839
ERICKSON_DIRECT_VALIDATION,0.0011402424784629419
ERICKSON_PRESUPPOSITION_TRUISM,0.0011398565458030068
ERICKSON_ANECDOTE_REFRAMING,0.0011391306815934526
ERICKSON_UNCONSCIOUS_TRUST,0.0011385579746371111
ERICKSON_TRUISM_OBSERVATION,0.0011353092130032682
ERICKSON_TAG_QUESTION_PRESUPPOSITION,0.0011341110849841913
ERICKSON_UNCONSCIOUS_AUTONOMY,0.001128445027939822
ERICKSON_TRUISM_NORMALIZATION,0.0011068222942741505
ERICKSON_REFRAMING_METAPHOR,0.0010071304973597937
ERICKSON_COMPOUND_SUGGESTION,0.001005421658821446
ERICKSON_MINIMALISM_AUTONOMY,0.0010033486950620403
ERICKSON_ANECDOTE_METAPHOR,0.0010015319611690378
ERICKSON_TRUISM_ANALOGY,0.0010011730841030628
ERICKSON_PRESUPPOSITION_INQUIRY,0.0009986465782635269
ERICKSON_REFRAMING_ANALOGY,0.000998008231782125
ERICKSON_METAPHOR_UTILIZATION,0.00099762614709452
ERICKSON_CONFUSION_UTILIZATION,0.000997285193777563
ERICKSON_INTERROGATIVE_UTILIZATION,0.0009971947342180747
ERICKSON_DIRECT_UTILIZATION,0.000996971661551838
ERICKSON_UTILIZATION_CONFUSION,0.000996196399213225
ERICKSON_REFRAMING_NORMALIZATION,0.0009960023742352122
ERICKSON_METAPHOR_ANALOGY,0.0009949671208383476
ERICKSON_PARADOXICAL_UTILIZATION,0.0009943508109455854
ERICKSON_TRANSDERIVATIONAL_SEARCH,0.0009938001857711471
ERICKSON_STRATEGIC_POSITIONING,0.0009924780046730267
ERICKSON_UTILIZATION_CHALLENGE,0.0009917249733549156
ERICKSON_UTILIZATION_DOUBLE_BIND,0.0009899183211913877
ERICKSON_UTILIZATION_FEEDBACK,0.0009833468423762384
ERICKSON_REINFORCEMENT,0.000977844864110317
ERICKSON_DIRECT_ELICITATION,0.0009500155859924005
ERICKSON_PRESUPPOSITION_QUESTION,0.0008712166401204132
ERICKSON_AGE_REGRESSION,0.0008704801947716406
ERICKSON_TRUISM_POSSIBILITY,0.0008634503535275737
ERICKSON_PRESUPPOSITION_CHALLENGE,0.0008580774151923419
ERICKSON_UTILIZATION_RAPPORT,0.000857170031808132
ERICKSON_PERMISSIVE_COMMAND,0.0008567307330624248
ERICKSON_UTILIZATION_REINFORCEMENT,0.0008554463036076903
ERICKSON_ATTENTION_SHIFT,0.000855312947544797
ERICKSON_BOUNDARY_SETTING,0.000854750893484267
ERICKSON_PARADOXICAL_TASK,0.0008544179302159109
ERICKSON_TAG_QUESTION,0.0008544172391991282
ERICKSON_STRATEGIC_IGNORANCE,0.0008543728055691811
ERICKSON_VALIDATION_UTILIZATION,0.0008539515462820236
ERICKSON_CASUAL_INQUIRY,0.0008531713110545272
ERICKSON_UTILIZATION_AUTONOMY,0.0008518349984431736
ERICKSON_REFRAMING_PARADOX,0.0008512558891884286
ERICKSON_OBSERVATIONAL_PACING,0.000849264403177103
ERICKSON_TEMPORAL_PACING,0.0008490814718209514
ERICKSON_INTERROGATIVE_PROBE,0.0008472660769107994
ERICKSON_CHALLENGE_UTILIZATION,0.0008032810095693992
ERICKSON_FUTURE_PACING_PRESUPPOSITION,0.0007220894108614316
ERICKSON_INTERROGATIVE_DOUBT,0.0007180955463385243
ERICKSON_PERMISSIVE_CHOICE,0.0007176602184834963
ERICKSON_RAPPORT_BUILDING,0.0007174126275259909
ERICKSON_UTILIZATION_AMNESIA,0.0007154833336778804
ERICKSON_REFRAMING_VALIDATION,0.0007153301425216721
ERICKSON_TAG_QUESTION_TRUISM,0.0007146870497623419
ERICKSON_PERMISSIVE_TRUISM,0.0007137687843116054
ERICKSON_DISSOCIATION_OBSERVATION,0.0007134709055132275
ERICKSON_DISSOCIATION_REFRAMING,0.0007132733903447694
ERICKSON_INDIRECT_DIRECTIVE,0.0007131940366280098
ERICKSON_CONFUSION_DISSOCIATION,0.0007130824266538418
ERICKSON_META_COMMUNICATION,0.0007125689938949516
ERICKSON_STRATEGIC_VULNERABILITY,0.0007123469046715971
ERICKSON_REFRAMING_DISTINCTION,0.0007123318279477636
ERICKSON_DIRECT_COMMAND,0.0007122235194293824
ERICKSON_TRUISM_UNCERTAINTY,0.0007120557274573029
ERICKSON_TRUISM_AWARENESS,0.0007119920857820505
ERICKSON_FUTURE_PACING_TRUISM,0.0007118545653239142
ERICKSON_UTILIZATION_CONFIRMATION,0.0007115944031226242
ERICKSON_INDIRECT_CHALLENGE,0.0007113238286765157
ERICKSON_REDEFINITION,0.0007112772804399186
ERICKSON_STRATEGIC_REFRAMING,0.0007108971075002082
ERICKSON_AMNESIA_SUGGESTION,0.0007107744616138429
ERICKSON_TRUISM_CONTRAST,0.0007107020196533203
ERICKSON_TRUISM_TAG,0.0007103963661385911
ERICKSON_PRESUPPOSITION_OF_CHANGE,0.0007101665218674997
ERICKSON_DISSOCIATIVE_METAPHOR,0.0007097578023021399
ERICKSON_DIRECT_ATTENTION,0.0007095416758691053
ERICKSON_IDEOMOTOR_SUGGESTION,0.0007094024803107541
ERICKSON_RHETORICAL_INQUIRY,0.0007093138387356876
ERICKSON_UTILIZATION_AUTHORITY,0.0007088749198763699
ERICKSON_LINGUISTIC_AMBIGUITY,0.0007083312473939262
ERICKSON_UTILIZATION_AND_PACING,0.0007073135644385799
ERICKSON_DOUBLE_BIND_CHOICE,0.0007032063732842126
ERICKSON_UTILIZATION_OF_IGNORANCE,0.000703148461728584
ERICKSON_UTILIZATION_DISTRACTION,0.0006645384288774587
ERICKSON_UNCONSCIOUS_UTILIZATION,0.0005841419597537199
ERICKSON_CONTINGENT_NEGATIVE,0.0005772393448475054
ERICKSON_EXPERIENTIAL_LEARNING,0.0005749209786135857
ERICKSON_TIME_DISTORTION_UTILIZATION,0.0005741309442591712
ERICKSON_DOUBLE_BIND_CHALLENGE,0.0005735570528946115
ERICKSON_INDIRECT_PROBING,0.0005729593571987667
ERICKSON_REFRAMING_LOGIC,0.0005725850940547727
ERICKSON_AMNESIA_TEST,0.000572576464039438
ERICKSON_UTILIZATION_AND_TRUISM,0.0005724732775027266
ERICKSON_PERMISSIVE_INDUCTION,0.0005724264787515379
ERICKSON_PRESUPPOSITION_AMNESIA,0.0005723900075654362
ERICKSON_DIRECT_CONFRONTATION,0.000572320700247438
ERICKSON_MINIMALISM,0.0005722434844390653
ERICKSON_META_EXPLANATION,0.0005721596489609808
ERICKSON_INTERNAL_SEARCH,0.0005717459236248889
ERICKSON_REFRAMING_ANECDOTE,0.0005713857633506997
ERICKSON_TRANCE_VALIDATION,0.0005713060896157281
ERICKSON_OPEN_ENDED_INQUIRY,0.0005711277028360758
ERICKSON_SPECIFICITY_CHALLENGE,0.0005709930170582425
ERICKSON_DIRECT_INQUIRY_UTILIZATION,0.0005709718914109665
ERICKSON_IMPLIED_DIRECTIVE,0.0005708906195319328
ERICKSON_UTILIZATION_AND_DISSOCIATION,0.0005708329382006506
ERICKSON_DOUBLE_BIND_RATIFICATION,0.000570825392558488
ERICKSON_PHYSIOLOGICAL_UTILIZATION,0.0005707117973775193
ERICKSON_PARADOXICAL_INJUNCTION,0.0005705761241563372
ERICKSON_TRUISM_DEFINITION,0.0005705545383407782
ERICKSON_DIRECTIVE_TASKING,0.000570542897073331
ERICKSON_UTILIZATION_GENERALIZATION,0.0005704972213036007
ERICKSON_DOUBLE_BIND_CONFUSION,0.0005704529377725749
ERICKSON_TEMPORAL_ANCHOR,0.000570403157611907
ERICKSON_UTILIZATION_MIRRORING,0.0005702815907982145
ERICKSON_POSTHYPNOTIC_UTILIZATION,0.0005702404615740318
ERICKSON_TRUISM_AND_UTILIZATION,0.0005702121224905434
ERICKSON_TRUISM_FUTURE_PACING,0.0005701685957911341
ERICKSON_UTILIZATION_HUMOR,0.000570079399279721
ERICKSON_REFRAMING_MINIMIZATION,0.0005700431382451401
ERICKSON_BYPASS_CONSCIOUS,0.0005700100444247371
ERICKSON_VALIDATION_REINFORCEMENT,0.0005699905033374359
ERICKSON_DIRECT_INDUCTION,0.0005699155927206008
ERICKSON_TRUISM_AMNESIA,0.0005697553660546675
ERICKSON_CONSCIOUS_UNCONSCIOUS_DISTINCTION,0.000569430340859762
ERICKSON_UNCONSCIOUS_COMPETENCE,0.0005693413699599066
ERICKSON_UNCONSCIOUS_DIRECTIVE,0.0005693196033074907
ERICKSON_MULTI_LEVEL_COMMUNICATION,0.0005693014128048271
ERICKSON_REINFORCEMENT_TRUISM,0.000569254786109489
ERICKSON_INQUIRY_UTILIZATION,0.0005692324550846645
ERICKSON_RHETORICAL_CHALLENGE,0.0005691162039905299
ERICKSON_ANECDOTAL_TRUISM,0.0005689419062704603
ERICKSON_DIRECT_AUTHORITY,0.0005686840264212789
ERICKSON_TRUISM_PARADOX,0.0005684542567298097
ERICKSON_PARADOXICAL_REFRAME,0.0005677959514271086
ERICKSON_OBSERVATIONAL_UTILIZATION,0.0005675904710060505
ERICKSON_DEVELOPMENTAL_METAPHOR,0.0005675586639760134
ERICKSON_UTILIZATION_ANALOGY,0.0005675461854395018
ERICKSON_UTILIZATION_CATALEPSY,0.000567504724616762
ERICKSON_SHOCK_AND_PROVOCATION,0.0005671631100236254
ERICKSON_INDIRECT_VALIDATION,0.0005667914728832843
ERICKSON_UTILIZATION_CLARIFICATION,0.0005658389302206336
ERICKSON_PACING_RESISTANCE,0.0005648379270419226
ERICKSON_UTILIZATION_AMBIGUITY,0.0005647926243607132
ERICKSON_UTILIZATION_QUERY,0.000560609071839565
ERICKSON_DOUBLE_BIND_REFRAMING,0.0005599579771788784
ERICKSON_UTILIZATION_SENSORY,0.0005535834484101124
ERICKSON_REFRAMING_AND_PACING,0.0005441699762187429
ERICKSON_PARADOXICAL_PRESCRIPTION,0.0004657894590114601
ERICKSON_SUBJECTIVE_REALITY,0.0004427543988869303
ERICKSON_REFRAMING_LEARNING,0.0004427129392479463
ERICKSON_STRATEGIC_REDIRECTION,0.00044196099703444825
ERICKSON_METAPHOR_DISSOCIATION,0.0004352360454155006
ERICKSON_PARADOXICAL_PERMISSION,0.0004338554808927503
ERICKSON_PACING_LEADING_TRUISM,0.00043350034559106734
ERICKSON_CONSCIOUS_DOUBT,0.0004320985868648603
ERICKSON_UTILIZATION_TRANSITION,0.00043172244650749986
ERICKSON_TRUISM_SUGGESTION,0.0004314412542934706
ERICKSON_CONFUSION_INTERRUPT,0.00043118400820814
ERICKSON_NORMALIZATION_UTILIZATION,0.0004309195548930811
ERICKSON_REFRAMING_QUESTION,0.00043078851763857847
ERICKSON_YES_SET_TAG_QUESTION,0.0004307374778060434
ERICKSON_NOT_KNOWING,0.00043070673047677157
ERICKSON_META_COMMENTARY,0.0004306403968183254
ERICKSON_IMPLICATION,0.0004303916466834517
ERICKSON_YES_SET_TRUISM,0.0004303800888778749
ERICKSON_CHALLENGE_GENERALIZATION,0.0004300098097229257
ERICKSON_CHALLENGE_LIMITATION,0.0004296981097896377
ERICKSON_TRANCE_DEEPENING,0.0004293794121014168
ERICKSON_LOGICAL_REFRAMING,0.00042934515263867007
ERICKSON_DIRECT_INSTRUCTION,0.0004293104011883078
ERICKSON_TAG_QUESTION_PACING,0.0004292997343556226
ERICKSON_TRUISM_AMBIGUITY,0.00042927128236090766
ERICKSON_NEGATIVE_PRESUPPOSITION,0.0004291245426466962
ERICKSON_SHOCK_CONFRONTATION,0.0004289408851208107
ERICKSON_INTERROGATIVE_FEEDBACK,0.00042892678582587165
ERICKSON_CLARIFICATION_UTILIZATION,0.00042891444737702396
ERICKSON_CLINICAL_OBSERVATION,0.0004288996937948916
ERICKSON_PARADOX_UTILIZATION,0.00042866458074686573
ERICKSON_PRECISION_INQUIRY,0.00042863585249704915
ERICKSON_UNCONSCIOUS_LEARNING,0.00042859499548573906
ERICKSON_TRUISM_CHALLENGE,0.00042848218649067283
ERICKSON_NEGATIVE_TAG_QUESTION,0.00042842036849445066
ERICKSON_TEMPORAL_FOCUS,0.00042840482736935414
ERICKSON_INDIRECT_CONFRONTATION,0.000428344867169344
ERICKSON_VALIDATION_PACING,0.000428328440315364
ERICKSON_ANALOG_MARKING,0.0004283065802069474
ERICKSON_SHOCK_REFRAME,0.000428298851376111
ERICKSON_TRUISM_LINKING,0.00042812851634683113
ERICKSON_DISSOCIATIVE_INQUIRY,0.00042807563420819603
ERICKSON_PRESUPPOSITION_IGNORANCE,0.000428064824393613
ERICKSON_CHALLENGE_LOGIC,0.000428042058647368
ERICKSON_ANECDOTAL_INDUCTION,0.0004279863618969733
ERICKSON_REPETITION_UTILIZATION,0.0004279512410557538
ERICKSON_DISSOCIATION_PERMISSIVE,0.0004279327352308481
ERICKSON_DIRECT_REINFORCEMENT,0.0004278601009952037
ERICKSON_THERAPEUTIC_BIND,0.00042785362646843844
ERICKSON_NOMINALIZATION_UTILIZATION,0.00042780997136911597
ERICKSON_UNCONSCIOUS_PROCESS,0.00042777455044179914
ERICKSON_AMNESIA_REINFORCEMENT,0.00042776265255312415
ERICKSON_PRESUPPOSITION_AWARENESS,0.0004277566063753452
ERICKSON_UTILIZATION_FRAMEWORK,0.00042774340266291404
ERICKSON_DISSOCIATION_TRANCE,0.00042774142875764943
ERICKSON_UTILIZATION_FOCUS,0.00042768200410759233
ERICKSON_FUTURE_PACING_REINFORCEMENT,0.0004276561724794075
ERICKSON_TRUISM_PROCESS,0.0004276282034048709
ERICKSON_REFRAMING_IDENTITY,0.00042762029721896594
ERICKSON_UTILIZATION_EMPOWERMENT,0.000427515772401059
ERICKSON_UTILIZATION_SUGGESTION,0.0004274740912813406
ERICKSON_TEMPORAL_LINKAGE,0.0004274412439471567
ERICKSON_PHYSIOLOGICAL_PACING,0.0004273786665483666
ERICKSON_YES_SET_REINFORCEMENT,0.0004273505245264457
ERICKSON_UNCONSCIOUS_ASSOCIATION,0.00042734942974092366
ERICKSON_REFRAMING_CONTROL,0.0004272304849561566
ERICKSON_APPOSITION_OPPOSITES,0.00042722133202231934
ERICKSON_PRESUPPOSITION_INDIRECT,0.00042720258385550903
ERICKSON_UTILIZATION_BYPASS,0.00042719271329302156
ERICKSON_TRUISM_GENERALIZATION,0.00042716150109587363
ERICKSON_TEMPORAL_BRIDGE,0.00042706450239611777
ERICKSON_UTILIZATION_ANCHOR,0.00042690806449754786
ERICKSON_PRESUPPOSITION_DISSOCIATION,0.00042689138912214346
ERICKSON_ORDEAL_UTILIZATION,0.0004268727617541385
ERICKSON_TRUISM_UNCONSCIOUS,0.00042686161950705634
ERICKSON_PRESUPPOSITIONAL_INQUIRY,0.00042679983752992037
ERICKSON_PACING_MIRRORING,0.00042673799688597563
ERICKSON_TRUISM_YESSET,0.00042673165242715393
ERICKSON_AFFIRMATION_TRUISM,0.0004266694098507335
ERICKSON_DOUBLE_BIND_DISSOCIATION,0.0004265527480009703
ERICKSON_STRATEGIC_AMBIGUITY,0.00042646915701190935
ERICKSON_PERMISSIVE_FRAME,0.0004264423444738525
ERICKSON_DIRECT_FOCUS,0.0004263076286228897
ERICKSON_TRUISM_LOGIC,0.0004262306907880769
ERICKSON_SYMBOLIC_INTERPRETATION,0.0004262107549400983
ERICKSON_INDIRECT_LEARNING,0.0004261328935137072
ERICKSON_PACING_YES_SET,0.00042605579814219426
ERICKSON_ANALOGY_RHETORICAL,0.00042605170688306287
ERICKSON_BEHAVIORAL_PRESCRIPTION,0.0004259880133144938
ERICKSON_DIRECT_TASKING,0.0004259464590336043
ERICKSON_DISSOCIATION_SUGGESTION,0.0004259396813296625
ERICKSON_UTILIZATION_REGRESSION,0.0004258027223746258
ERICKSON_UNCONSCIOUS_DISSOCIATION,0.0004257965075743956
ERICKSON_UTILIZATION_DISPLACEMENT,0.0004257596952903298
ERICKSON_UTILIZATION_DOUBLEBIND,0.00042574539830065244
ERICKSON_RATIFICATION_UTILIZATION,0.0004256901662000838
ERICKSON_DIRECT_OBSERVATION,0.0004255933768065909
ERICKSON_NORMALIZATION_TRUISM,0.00042549001125607056
ERICKSON_DOUBLE_BIND_TRUISM,0.0004254078929244098
ERICKSON_AMBIGUITY_UTILIZATION,0.0004253664151153806
ERICKSON_UTILIZATION_REDEFINITION,0.0004252954287555543
ERICKSON_AGE_REGRESSION_ANCHOR,0.0004251066745902726
ERICKSON_COMPLIANCE_SET,0.00042501973862400956
ERICKSON_UTILIZATION_LINKAGE,0.0004250126818263299
ERICKSON_TRUISM_PERMISSIVE,0.00042493347539583083
ERICKSON_FUTURE_ORIENTATION,0.0004247415382128409
ERICKSON_DISSOCIATION_AND_UTILIZATION,0.0004247005867263411
ERICKSON_UTILIZATION_EXPERIENCE,0.00042462162396295793
ERICKSON_TIME_DISTORTION_TRUISM,0.0004244093169484131
ERICKSON_YES_SET_UTILIZATION,0.00042440869352575
ERICKSON_ATTENTION_FIXATION,0.00042440626991828846
ERICKSON_DEPOTENTIATION,0.00042437391101663466
ERICKSON_FUTURE_PACING_UTILIZATION,0.00042436721747084346
ERICKSON_REFRAMING_AND_INDIRECT_SUGGESTION,0.00042432413992123813
ERICKSON_PACING_AND_MIRRORING,0.0004242268245887865
ERICKSON_SYMPTOM_PRESCRIPTION,0.00042405842489439804
ERICKSON_REFRAMING_OBSERVATION,0.0004238882255259902
ERICKSON_DIRECT_AFFIRMATION,0.0004238347488758845
ERICKSON_TRUISM_INDIRECT_SUGGESTION,0.00042382263700548994
ERICKSON_ATTENTION_FOCUS,0.00042379825167554073
ERICKSON_ELICITATION,0.00042371055867231
ERICKSON_UTILIZATION_ATTENTION,0.00042364788300532877
ERICKSON_UTILIZATION_IDEOMOTOR,0.0004232638911113514
ERICKSON_UTILIZATION_CONTRAST,0.0004228016404409751
ERICKSON_PACING_EXPERIENCE,0.00042277142323606063
ERICKSON_REFRAMING_AUTHORITY,0.00042277108418371605
ERICKSON_AGE_REGRESSION_TRUISM,0.0004219941950323536
ERICKSON_AGE_REGRESSION_DISSOCIATION,0.000421729810117653
ERICKSON_OBSERVATIONAL_INQUIRY,0.0004204002628908349
ERICKSON_PERMISSIVE_UTILIZATION,0.00042034399726542855
ERICKSON_METAPHOR_REFRAME,0.00041847816300736326
ERICKSON_SHOCK_UTILIZATION,0.00041780207413380906
ERICKSON_INDIRECT_SUGGESTION_DISSOCIATION,0.00041005035651494633
ERICKSON_PRESUPPOSITION_CERTAINTY,0.00040850705410902185
ERICKSON_DISSOCIATION_REGRESSION,0.0004082940224945621
ERICKSON_IDEOMOTOR_LINKING,0.0004080931881958592
ERICKSON_SENSORY_DISSOCIATION,0.0003783044055950996
ERICKSON_PARADOXICAL_BIND,0.00035677143594946075
ERICKSON_OBSERVATIONAL_DIAGNOSIS,0.0003567252370813268
ERICKSON_PERMISSION,0.0003216194086148558
ERICKSON_OBSERVATIONAL_METAPHOR,0.0003167437302587486
ERICKSON_SYMBOLIC_UTILIZATION,0.00030150683473868653
ERICKSON_STRATEGIC_EXCLUSION,0.0003010287953513613
ERICKSON_ANECDOTAL_TEACHING,0.0002993647109856862
ERICKSON_STRATEGIC_CHALLENGE,0.0002963798625715454
ERICKSON_UTILIZATION_AND_METAPHOR,0.00029496039323452115
ERICKSON_IMPLICATION_TRUISM,0.00029486175390498135
ERICKSON_REFRAMING_DYNAMICS,0.0002939025518134496
ERICKSON_LOGICAL_DISCREPANCY,0.00029349899272857046
ERICKSON_CASE_NARRATIVE,0.00029196908979539963
ERICKSON_FUTURE_PACING_AND_SUGGESTION,0.0002908892800568835
ERICKSON_UTILIZATION_TRANSFERENCE,0.00029062143281400005
ERICKSON_UTILIZATION_REPETITION,0.0002904238928401091
ERICKSON_UTILIZATION_RESOURCES,0.0002901412887423853
ERICKSON_AGE_PROGRESSION,0.00028909714787831006
ERICKSON_UNCONSCIOUS_RESOURCE,0.00028875079641377173
ERICKSON_UTILIZATION_OWNERSHIP,0.00028872842482766705
ERICKSON_PACING_LEADING_UTILIZATION,0.00028870618549145093
ERICKSON_CONFUSION_INTERROGATIVE,0.0002886821272447925
ERICKSON_TRUISM_LEADING,0.00028866428498432666
ERICKSON_UTILIZATION_PACING_LEADING,0.0002883118753823174
ERICKSON_PERSPECTIVE_SHIFT,0.0002882103424010048
ERICKSON_INTERRUPTION_CONFUSION,0.0002881605215559436
ERICKSON_AUTONOMY_TRUISM,0.00028807897070117817
ERICKSON_SUBJECTIVE_PERCEPTION,0.00028798522294450383
ERICKSON_PRESUPPOSITION_FUTURE_PACE,0.0002879496150523696
ERICKSON_METAPHOR_STORYTELLING,0.00028786237274669674
ERICKSON_NONVERBAL_ANCHORING,0.00028784919485502807
ERICKSON_SPECIFIC_INQUIRY,0.00028773000060963695
ERICKSON_RATIFICATION_AND_CHALLENGE,0.0002877061117934844
ERICKSON_CLINICAL_NARRATIVE,0.00028740224278728206
ERICKSON_COVERING_ALL_POSSIBILITIES,0.0002873584870286228
ERICKSON_UTILIZATION_AND_RATIFICATION,0.0002873496289259052
ERICKSON_INTERROGATIVE_TRUISM,0.00028730134383184885
ERICKSON_INDIRECT_SUGGESTION_AUTONOMY,0.00028721914786619164
ERICKSON_UTILIZATION_INTERPRETATION,0.0002871995477925921
ERICKSON_DIRECT_INQUIRY_AS_SUGGESTION,0.0002870429820978059
ERICKSON_OPPONENT_PROCESS,0.00028704271328620554
ERICKSON_UNCONSCIOUS_AWARENESS,0.0002869992958200893
